Symbol,baseMean,log2FoldChange,padj
Dhodh,1006.907,0.194,0.002
Card6,957.851,0.206,0.002
Chrd,765.072,0.229,0.002
Mapkapk5,2249.246,-0.147,0.002
Itga9,653.558,-0.281,0.002
D9Ertd402e,1268.607,-0.194,0.002
Fam18b,3832.587,-0.137,0.002
Trim68,1351.316,0.171,0.002
8430406I07Rik,666.13,0.233,0.002
Ahnak,57902.517,0.3,0.002
Dohh,1779.462,-0.177,0.002
LOC100642166,115.292,-0.462,0.002
Il17rd,188.43,0.414,0.002
2200002K05Rik,464.695,-0.288,0.002
Tle4,174.525,0.488,0.002
Ets1,4270.977,-0.145,0.002
Ctns,1800.671,-0.153,0.002
Gas2l3,452.784,0.273,0.002
Il11ra1,4122.185,-0.147,0.002
Tmco1,5821.903,-0.109,0.002
Sec61b,4254.959,0.141,0.002
Erbb2ip,17104.249,0.131,0.002
Gnpda1,1004.541,0.186,0.002
Slc25a39,10312.972,-0.102,0.002
Sim2,194.843,-0.466,0.002
Pnkd,2041.681,0.157,0.002
Cbfa2t2,2930.863,-0.117,0.002
Usp47,18260.44,0.068,0.002
Galntl4,2003.906,-0.21,0.002
LOC106740,386.269,-0.294,0.002
Strn3,8469.843,0.11,0.002
Dgkh,181.833,0.517,0.002
Tanc1,4833.908,0.134,0.002
Ccnt1,1452.487,-0.179,0.002
Traf3ip1,1001.198,0.205,0.002
Dnajc11,3229.687,0.12,0.002
Lgals4,112.596,-0.5,0.002
Ift81,1845.68,0.158,0.002
Fam58b,1211.125,-0.182,0.002
Cdc123,4511.63,0.126,0.002
Mark3,5307.605,0.106,0.002
Lime1,652.948,-0.253,0.002
Ddx1,10920.899,-0.105,0.002
Ctf1,362.336,-0.32,0.002
Comtd1,406.281,0.31,0.002
Cic,12365.401,0.119,0.002
Arpc5,14220.319,0.088,0.002
Armc7,512.185,-0.254,0.002
Cars,3549.828,0.122,0.002
Cxadr,558.081,0.23,0.002
Pycard,458.179,-0.33,0.002
Flywch2,274.578,-0.327,0.002
Lpl,188178.561,-0.156,0.002
Tmem101,1191.303,-0.201,0.002
Pkig,2134.759,-0.202,0.002
Apobec3,844.965,0.222,0.002
Uspl1,2075.095,-0.151,0.002
Cdr2l,1508.744,0.172,0.002
Hcls1,89.532,-0.519,0.002
A330069E16Rik,81.812,0.581,0.002
Fto,11050.691,-0.101,0.002
Slc46a3,249.872,-0.377,0.002
1300018I17Rik,1128.486,-0.191,0.002
Akt2,16957.401,-0.081,0.002
Mecp2,7204.856,-0.175,0.002
Mbtps2,3095.364,0.116,0.002
Acy1,652.786,0.242,0.002
Vps52,3394.708,-0.113,0.002
Dtx4,1163.953,-0.176,0.002
Dctn2,19337.749,-0.091,0.002
Slc25a40,1009.583,0.218,0.002
Cap1,22142.487,-0.069,0.002
N4bp3,136.151,0.559,0.002
Tmem104,2771.891,0.136,0.002
Sirt5,565.209,0.256,0.002
Fgfr2,14078.756,-0.111,0.002
Vps26a,7378.852,0.105,0.002
Rrm2,1746.755,0.195,0.002
Fen1,758.716,0.229,0.002
Ccrn4l,2274.365,0.189,0.002
Fst,7451.939,0.133,0.002
Shank3,307.641,0.365,0.002
Aldh1l2,1160.295,0.557,0.002
Naf1,947.832,0.24,0.002
Fem1b,3676.622,0.149,0.002
Eif3d,10784.616,-0.09,0.002
Mll5,13369.102,0.119,0.002
Eif1ad,2069.147,-0.143,0.002
Rab7,11017.652,-0.108,0.002
Hhipl1,334.173,-0.273,0.002
Clybl,3953.189,-0.126,0.002
Avpr1a,4138.016,-0.132,0.002
Pdss1,193.114,0.395,0.002
Ears2,498.143,-0.247,0.002
Usp46,2442.441,0.165,0.002
Naif1,329.741,0.373,0.002
Il20ra,98.535,-0.579,0.002
Fem1c,1703.65,0.169,0.002
Prkx,1429.514,0.171,0.002
Rnf166,3455.252,-0.153,0.002
Pstpip1,251.025,0.36,0.002
Tbc1d5,3662.277,-0.146,0.002
Skiv2l,8148.632,0.106,0.002
Cyc1,6062.469,-0.109,0.002
BC068157,97.223,-0.551,0.002
Parva,29700.874,0.073,0.002
Dera,1111.903,0.183,0.002
Tmem106c,3045.096,0.133,0.002
Hsbp1,9553.38,-0.08,0.002
Zdhhc16,1454.683,0.173,0.002
Krtcap2,4087.589,-0.144,0.002
Aars2,925.01,0.231,0.002
Pitpnb,9179.07,-0.102,0.002
Srl,423.328,0.278,0.002
Eri1,1849.589,0.178,0.002
Senp1,2381.363,-0.133,0.002
AU019823,1826.929,-0.139,0.002
Ntn3,1082.067,-0.219,0.002
Syne1,5158.067,0.272,0.002
Hnmt,432.871,-0.292,0.002
Zfp775,743.195,-0.207,0.002
Rpn1,17716.33,-0.083,0.002
Fgd1,1929.693,0.166,0.002
Cdkn2aip,1211.713,-0.186,0.002
Kazald1,1332.495,0.178,0.002
Opa1,6093.545,-0.106,0.002
Zfp959,302.714,0.3,0.002
C030034I22Rik,93.173,0.538,0.002
Pcgf5,772.924,-0.258,0.002
Upp1,467.539,0.312,0.002
Ap2a2,16805.097,0.083,0.002
Pdk2,3618.339,-0.131,0.002
Zfp697,271.524,0.384,0.002
Nfatc3,7782.562,-0.102,0.002
Cdc42ep1,5995.318,-0.105,0.002
Mterfd2,785.186,0.205,0.002
Tnfaip8,9248.406,-0.123,0.002
Snap29,2894.393,0.145,0.002
Pan2,1335.338,0.176,0.002
Slc25a47,173.059,-0.438,0.002
Far1,8467.243,0.16,0.002
Dusp12,720.19,-0.218,0.002
Stk24,9922.065,-0.083,0.002
Tekt2,237.449,0.395,0.002
Rhot2,2456.506,0.153,0.002
Isoc1,3108.728,0.114,0.002
Mafk,1965.822,-0.173,0.002
Fbxo33,1268.195,-0.192,0.002
Napepld,1966.538,-0.171,0.002
Spint2,317.05,0.365,0.002
Ndufa2,5189.596,-0.173,0.002
Dusp22,1545.998,-0.189,0.002
Lrfn4,2428.818,0.138,0.002
Scnm1,1500.518,0.179,0.002
Cdk10,2173.119,-0.154,0.002
Ccdc88a,8132.399,-0.155,0.002
Eif4enif1,4720.082,0.108,0.002
Prodh,297.116,0.395,0.002
Pcdhga7,2511.573,-0.158,0.002
Rrp12,1045.05,0.213,0.002
Mtmr11,2378.794,0.152,0.003
Fbxo21,5054.279,-0.129,0.003
Nqo2,1988.118,0.162,0.003
Mapkapk2,13944.896,-0.084,0.003
Flad1,1266.58,-0.16,0.003
Mzt1,2943.475,0.215,0.003
2510006D16Rik,3199.013,-0.097,0.003
Ing2,1003.293,-0.209,0.003
Aox3,454.236,0.353,0.003
Stox2,3436.704,-0.163,0.003
Aldoa,125034.988,-0.103,0.003
Igsf3,3023.995,0.191,0.003
Phf5a,1927.507,-0.153,0.003
Vat1,18037.791,0.099,0.003
Samd14,3119.026,-0.173,0.003
Fam73b,2222.231,-0.164,0.003
Dcun1d3,2349.923,-0.152,0.003
Rap1a,5155.731,0.169,0.003
Kbtbd3,340.654,0.364,0.003
Fam84b,179.186,0.395,0.003
P4ha3,2284.4,-0.194,0.003
Tnk2,8823.433,-0.087,0.003
Ptprj,4067.825,-0.143,0.003
Insr,7132.637,-0.155,0.003
Zfp938,839.611,-0.216,0.003
Spry1,724.469,0.291,0.003
Exosc9,2887.464,-0.133,0.003
Zscan21,1612.057,0.18,0.003
Ncoa6,6042.78,0.127,0.003
Camsap1,3701.33,0.133,0.003
Psmg2,1619.212,-0.172,0.003
2010109K11Rik,1573.938,0.169,0.003
Hint3,792.944,-0.24,0.003
Eno1,4472.081,-0.193,0.003
Prpf31,3514.396,0.11,0.003
Fbxl17,4491.5,-0.116,0.003
S100a16,4297.552,0.118,0.003
Sh3bp5l,2765.007,0.139,0.003
Proca1,235.3,0.34,0.003
Aox1,4991.22,-0.129,0.003
Nphp3,1130.234,-0.177,0.003
Ppapdc3,342.359,-0.319,0.003
Dnajc7,7036.5,0.105,0.003
Fam117b,3199.757,-0.146,0.003
Zcchc6,8761.78,0.093,0.003
Gnl3,3338.43,-0.131,0.003
Ano8,2757.251,0.163,0.003
Zdhhc6,3989.268,0.103,0.003
Cab39l,6746.483,-0.14,0.003
Wdr6,10505.779,0.119,0.003
Daxx,2822.537,-0.118,0.003
Bet1,2230.233,0.185,0.003
Efna2,321.26,-0.329,0.003
Utp20,4004.555,-0.176,0.003
Plekho1,414.073,0.283,0.003
Sulf1,3979.332,0.169,0.003
Smpd4,3015.884,-0.134,0.003
Fam168a,9316.714,0.109,0.003
Lrrc59,18672.879,0.073,0.003
2210404O09Rik,447.263,0.28,0.003
Ints12,1600.439,0.149,0.003
Hspb2,849.471,-0.188,0.003
Eef1a1,526477.234,0.099,0.003
Kitl,9934.679,0.145,0.003
Ttc26,493.581,0.281,0.003
Phc1,1910.041,0.149,0.003
AI314180,10920.369,0.097,0.003
Ptp4a3,3703.883,-0.158,0.003
Zfp41,844.495,-0.216,0.003
Cdkl5,442.681,-0.409,0.003
Zfp260,7553.93,0.115,0.003
Rdm1,1131.158,-0.244,0.003
2610015P09Rik,640.495,-0.248,0.003
Atp5f1,10399.086,0.096,0.003
Idh3g,6424.952,0.112,0.003
C1qtnf1,8266.346,0.111,0.003
Zc3hav1,3348.068,-0.139,0.003
Rab18,18951.767,-0.132,0.003
Rtf1,5059.892,-0.111,0.003
Scrg1,160.035,0.442,0.003
Lin37,821.175,-0.223,0.003
Erc1,5180.459,0.126,0.003
Etohi1,694.096,0.282,0.003
Akirin2,3242.577,-0.148,0.003
Pdk1,9681.275,-0.128,0.003
Zfp455,196.229,-0.384,0.003
Atg2a,3380.28,0.141,0.003
Lfng,273.429,0.366,0.003
Bloc1s1,4703.748,-0.113,0.003
Polr1e,731.899,0.237,0.003
Tti1,2283.991,0.144,0.003
2300009A05Rik,472.893,-0.283,0.003
Qrich1,6297.452,0.113,0.003
Timm17a,3438.89,-0.127,0.003
Wdr25,344.875,-0.302,0.003
Gm8580,18071.528,0.103,0.003
Arfip1,6959.691,0.107,0.003
Htatsf1,3439.728,0.127,0.003
3110082I17Rik,646.996,0.266,0.003
Psmb10,1389.063,0.216,0.003
Ugt1a6a,1575.7,0.18,0.003
9130014G24Rik,200.165,-0.499,0.003
Grb10,16305.235,0.142,0.003
Vps36,2477.001,0.166,0.003
Gm13212,117.857,0.533,0.003
Ndufa10,6397.264,0.104,0.003
Mterfd3,525.988,0.262,0.003
Mocs3,462.769,-0.334,0.003
Wdyhv1,986.83,-0.193,0.003
Zfp35,1285.306,-0.151,0.003
Chek2,610.811,0.205,0.003
Cdkl2,491.473,0.278,0.003
Crot,5526.769,-0.104,0.003
Commd8,2645.795,-0.115,0.003
Fdxr,653.229,0.242,0.003
Pan3,1858.435,0.162,0.003
Gtf2h1,3574.172,0.105,0.003
Ccdc142,406.355,-0.304,0.003
Taf8,1660.852,-0.161,0.003
Cc2d1a,3367.268,0.108,0.003
Pdpk1,5668.276,0.124,0.003
Dus1l,1928.41,-0.132,0.003
Fam105a,188.092,0.392,0.003
Pqlc2,950.548,-0.211,0.003
Zfp498,1238.245,-0.18,0.003
Atn1,11124.758,0.133,0.004
Dbi,33655.146,-0.089,0.004
Poc5,1274.23,-0.148,0.004
Ipmk,2276.595,-0.112,0.004
9430008C03Rik,727.124,-0.227,0.004
Zkscan14,650.434,-0.25,0.004
D4Bwg0951e,1410.026,0.168,0.004
Mapk8,2204.556,0.151,0.004
Cacna2d3,200.64,-0.46,0.004
Acacb,896.518,0.261,0.004
Stk25,8960.26,-0.088,0.004
Notch4,131.493,-0.471,0.004
Ppp4r4,133.907,0.457,0.004
Zswim4,2784.047,0.151,0.004
Lyrm1,270.055,0.357,0.004
Rrp8,2036.165,-0.111,0.004
Pex10,472.933,-0.275,0.004
Abhd2,2903.156,-0.124,0.004
Galk1,5506.811,0.111,0.004
Xylt1,1172.289,-0.278,0.004
Gtpbp4,4530.109,-0.115,0.004
Sbk1,1328.108,0.143,0.004
Zdhhc5,10269.627,0.101,0.004
Tpp2,6872.707,0.093,0.004
1-Sep,224.746,-0.397,0.004
Fahd1,713.257,0.224,0.004
Reep3,9175.0,-0.104,0.004
Tlcd1,936.115,-0.18,0.004
Arhgap24,2512.988,0.113,0.004
Adsl,2654.81,0.113,0.004
Polb,1409.006,0.171,0.004
Arrdc2,778.307,-0.263,0.004
Ifit1,9897.731,-0.437,0.004
Dcaf11,5059.112,0.107,0.004
Sema6b,899.248,-0.274,0.004
Zfp385a,3124.153,-0.15,0.004
Vps11,6915.652,-0.101,0.004
Ube2j1,6927.009,0.101,0.004
Ctage5,5258.05,0.095,0.004
Trpc4ap,14598.139,-0.068,0.004
Ddx51,1523.214,0.175,0.004
Zcchc17,2571.692,-0.128,0.004
Ppan,1310.69,0.164,0.004
Mob2,2296.787,-0.14,0.004
Sema6a,171.193,0.48,0.004
Dnajc27,635.695,0.229,0.004
Aldoc,1135.932,0.269,0.004
Klf13,7497.746,-0.1,0.004
Fam54a,89.759,0.512,0.004
Mettl5,577.681,-0.228,0.004
Dnajc30,1464.424,-0.138,0.004
Rnf44,4217.484,0.128,0.004
Ankrd28,11337.786,-0.1,0.004
Tasp1,909.027,0.17,0.004
Smpd1,12748.567,-0.085,0.004
Irx1,1805.153,-0.13,0.004
Bnip3l,19464.286,-0.089,0.004
Rab7l1,2429.289,0.137,0.004
4833442J19Rik,796.855,0.238,0.004
1110051M20Rik,1911.555,0.158,0.004
Cul1,12112.094,0.078,0.004
Gata2,2112.803,0.139,0.004
Uhrf1bp1,2069.843,-0.148,0.004
Itga2b,529.172,0.259,0.004
B230217C12Rik,317.833,0.292,0.004
Pi4ka,8468.697,0.102,0.004
Zfp112,377.018,-0.267,0.004
Sntb2,2781.077,-0.143,0.004
Thap6,1131.866,-0.215,0.004
Mon2,10107.132,0.101,0.004
Prkci,6586.591,0.077,0.004
Arf1,30866.722,0.07,0.004
Ptger4,1146.091,0.227,0.004
Ccdc77,523.375,-0.228,0.004
Dlg1,12173.521,0.084,0.004
Acat3,835.171,0.194,0.004
Dnajc12,186.327,0.37,0.004
Plekhm2,4225.104,-0.12,0.004
Hemk1,535.607,-0.241,0.004
Hddc2,1068.185,0.158,0.004
Ube2d1,1912.002,0.156,0.004
Dnajc15,1392.116,-0.163,0.004
Grem1,22981.575,0.299,0.004
Cklf,131.336,0.547,0.004
Siah2,768.845,-0.209,0.004
2810002N01Rik,2195.061,-0.159,0.004
Usp6nl,2313.607,0.133,0.004
Adcy3,3871.312,-0.103,0.004
Alkbh2,280.22,0.354,0.004
Usp33,5659.799,-0.088,0.004
Cpsf2,4136.857,0.11,0.004
Zfp617,2489.327,-0.124,0.004
Creb3l1,4698.982,-0.146,0.004
Capza1,16489.819,-0.076,0.004
Yipf1,3984.295,-0.114,0.004
Gm20554,732.123,0.191,0.004
Tceal8,4063.778,0.145,0.004
Cerkl,588.247,-0.261,0.004
Arih1,10293.234,0.093,0.004
Brpf1,2894.846,-0.13,0.004
Herc1,5281.027,0.254,0.004
Tbc1d9,126.694,0.431,0.004
Noc4l,1847.743,0.129,0.004
Fam63b,6246.461,0.119,0.004
Nsl1,147.774,0.453,0.004
Dio3,1078.981,-0.421,0.005
Chrnb1,83.441,0.574,0.005
Nphp1,2055.149,0.123,0.005
Rab43,5534.991,-0.091,0.005
Lekr1,168.079,0.413,0.005
Fbxw5,5560.459,-0.101,0.005
Tmod3,10293.516,0.084,0.005
Pim2,288.895,0.31,0.005
Spag9,16910.351,0.101,0.005
Rbm26,2706.18,0.137,0.005
Oplah,9499.446,-0.123,0.005
Rom1,878.547,-0.196,0.005
Asb8,3174.478,-0.101,0.005
Trub1,771.154,-0.176,0.005
Coq10a,1494.069,-0.155,0.005
Slc25a33,292.379,-0.293,0.005
Neurl1a,668.663,0.308,0.005
Tapbpl,940.944,0.181,0.005
Fbxo30,2313.255,-0.151,0.005
Bach2,116.706,0.47,0.005
Mettl22,685.073,-0.2,0.005
Sort1,13069.758,-0.097,0.005
Sf3b3,13351.54,-0.079,0.005
Erlin2,10388.376,0.077,0.005
4931406P16Rik,3049.213,0.117,0.005
Pigo,862.022,-0.188,0.005
Farsb,3791.617,0.11,0.005
Rsl1d1,6121.864,-0.107,0.005
Gstm7,329.053,0.42,0.005
Zfp786,96.186,0.575,0.005
Tmem50a,11346.239,0.085,0.005
Cdk11b,5230.726,0.098,0.005
Osgep,2669.222,0.142,0.005
Metrn,1085.193,-0.216,0.005
Commd9,1354.471,-0.148,0.005
Aqr,6003.84,0.106,0.005
Lats2,8354.471,0.098,0.005
Btbd7,4416.657,0.105,0.005
Wwc2,5582.715,0.079,0.005
Zcwpw1,395.373,0.264,0.005
Strbp,1853.504,0.161,0.005
Gmnn,316.002,0.325,0.005
Jph1,133.115,0.483,0.005
Rtp4,5600.022,-0.339,0.005
Slc25a22,3356.396,-0.124,0.005
1190005I06Rik,623.149,-0.226,0.005
Magee1,4571.677,-0.102,0.005
Zfp597,997.462,-0.156,0.005
Myst4,2775.769,0.141,0.005
Rabl2,511.892,0.262,0.005
Kif24,150.202,0.406,0.005
AI462493,1699.867,-0.128,0.005
Vamp1,222.589,-0.317,0.005
Htr2a,528.319,0.23,0.005
Erap1,3854.096,-0.146,0.005
Nt5m,1131.118,0.153,0.005
Ankrd16,981.032,0.201,0.005
Cdk2,1341.509,0.154,0.005
Nap1l4,9567.469,0.08,0.005
Wnk4,2087.829,-0.152,0.005
Adamts6,287.662,0.383,0.005
C030048B08Rik,415.658,-0.297,0.005
Gm20300,672.409,0.239,0.005
Rsbn1,1968.345,-0.135,0.005
Tprn,1141.508,-0.181,0.005
A130022J15Rik,1964.394,0.135,0.005
Mier3,1356.136,0.187,0.005
Scn2a1,290.827,0.29,0.005
Rnf41,3655.692,-0.115,0.005
Rnmtl1,374.815,-0.271,0.005
2210020M01Rik,291.05,-0.325,0.005
Gcfc1,1789.725,-0.176,0.005
Zxdb,213.515,0.505,0.005
Khnyn,2822.58,-0.163,0.005
Scd1,400164.555,0.257,0.005
Polr3d,1239.321,0.193,0.005
Alg9,2808.555,-0.121,0.005
Reps1,2584.758,-0.127,0.005
Tnpo2,10151.928,0.086,0.005
C1d,3114.577,-0.144,0.005
Pigp,3064.087,-0.124,0.005
Vamp8,3589.458,-0.126,0.006
Slc25a36,4780.415,-0.137,0.006
Rbm17,4781.766,-0.118,0.006
Zfp259,1929.203,0.119,0.006
Hmbs,2744.964,0.116,0.006
Nat10,1943.545,-0.149,0.006
Rbak,728.549,-0.214,0.006
Fance,1273.1,-0.168,0.006
Msx1,758.295,-0.211,0.006
Qk,9340.307,0.121,0.006
9630033F20Rik,1088.387,0.171,0.006
Rsf1,3749.568,0.106,0.006
1110001A16Rik,1343.314,0.125,0.006
Adam8,849.955,0.221,0.006
Get4,4364.855,-0.091,0.006
Serpini1,176.269,0.439,0.006
2210021J22Rik,794.702,-0.189,0.006
Bend5,117.374,-0.495,0.006
Lsm12,1771.149,0.136,0.006
Sp2,977.936,0.24,0.006
Prdx2,19501.196,0.092,0.006
Stau2,1264.646,0.151,0.006
Appl1,4301.15,-0.129,0.006
Stk36,593.861,0.215,0.006
Rpain,852.845,0.187,0.006
Tmem194,757.315,0.239,0.006
Klhl15,263.895,-0.303,0.006
Pde7a,1872.379,-0.167,0.006
Myl12a,28266.764,0.075,0.006
5930416I19Rik,1433.255,0.156,0.006
Atp5l,12683.439,0.101,0.006
Zfp652,1324.702,-0.154,0.006
Eif3k,10456.568,-0.104,0.006
Lass6,2995.767,-0.141,0.006
Atxn2l,8644.631,0.121,0.006
Nup43,646.79,0.213,0.006
Ica1,340.028,0.356,0.006
Epc1,2002.19,0.124,0.006
Pcdhb18,372.109,0.279,0.006
Zranb2,5294.653,0.171,0.006
Ube2g1,5052.463,0.132,0.006
Lmbrd2,1111.451,0.191,0.006
Kcne4,520.556,0.279,0.006
5-Sep,3883.852,-0.125,0.006
Dph2,615.324,0.27,0.006
Sap30bp,3511.462,-0.104,0.006
Fam149b,1987.338,0.119,0.006
1300018J18Rik,2430.266,0.137,0.006
1700012B15Rik,399.345,-0.236,0.006
Plvap,1225.556,-0.277,0.006
Hoxa2,290.019,0.325,0.006
Osbpl9,17915.963,-0.071,0.006
Ints6,1826.179,0.136,0.006
9930021J03Rik,3217.268,0.149,0.006
Gins4,1901.964,0.129,0.006
Pcdhga1,593.153,-0.222,0.006
Wdr89,24865.622,-0.112,0.006
Cenpl,352.358,0.256,0.006
Fbxl6,1841.916,-0.141,0.006
Ncoa1,3426.983,-0.166,0.006
A2m,555.678,-0.324,0.006
Tmem93,2580.298,-0.122,0.006
BC022687,1213.983,0.163,0.006
Pitpnm1,5845.602,-0.114,0.006
Ift52,4006.711,0.099,0.006
Syap1,8145.281,0.098,0.006
Mx2,649.263,-0.502,0.006
Cpeb4,1772.238,-0.175,0.006
Abhd15,1343.591,-0.206,0.006
Pou2f1,1488.485,0.23,0.006
Rala,3776.058,0.121,0.006
Rin3,1773.296,-0.211,0.006
Fkbpl,718.841,-0.23,0.006
Fhl4,269.377,-0.337,0.006
Eif3l,11083.571,0.074,0.006
0610009D07Rik,3646.608,-0.136,0.006
Zfp882,248.136,0.34,0.006
Zfp354c,2967.578,-0.136,0.006
5033406O09Rik,300.205,-0.375,0.006
5430416O09Rik,145.325,0.43,0.006
Lhfp,9625.948,0.084,0.006
Pik3c2b,162.2,0.465,0.006
Dtd1,1208.79,-0.16,0.006
Scamp5,1822.653,0.148,0.006
Slc2a12,264.62,-0.289,0.006
Slc40a1,272.058,0.356,0.006
Tinf2,930.22,-0.164,0.006
Zfp677,485.713,-0.259,0.007
Gpr155,383.451,0.288,0.007
Acbd3,5497.906,0.111,0.007
Tchp,864.995,-0.188,0.007
App,137614.741,-0.064,0.007
Atxn3,2637.47,-0.117,0.007
Fnbp1,4355.388,0.1,0.007
Etnk1,9197.028,0.114,0.007
Vgll4,1842.767,-0.169,0.007
Ndufs1,6517.689,-0.087,0.007
Litaf,12452.868,0.079,0.007
Nsmce2,2401.332,-0.133,0.007
Sipa1l1,18635.571,0.092,0.007
Mtdh,9398.233,0.095,0.007
Tmem57,4959.651,-0.099,0.007
Tmem202,113.14,0.446,0.007
Nxt2,1667.587,0.171,0.007
9130008F23Rik,584.813,-0.218,0.007
Mapk7,1557.297,0.118,0.007
Zkscan4,247.005,-0.285,0.007
Ribc1,108.187,-0.438,0.007
Bmp3,148.198,0.385,0.007
Jun,6478.147,-0.132,0.007
Aplf,765.617,0.186,0.007
Znfx1,11141.143,-0.113,0.007
Kctd2,2402.399,-0.13,0.007
Mitd1,1491.45,0.172,0.007
Ube2w,4820.831,-0.12,0.007
Trp53bp1,4553.506,0.112,0.007
Tmem11,2064.08,-0.132,0.007
Shkbp1,1594.635,0.133,0.007
Bnc2,3333.373,0.179,0.007
Dot1l,2184.812,0.145,0.007
Zfp760,1081.718,0.161,0.007
Rassf9,197.572,0.382,0.007
Ap4s1,608.422,-0.199,0.007
Urod,3639.307,0.106,0.007
Eif3c,23576.177,0.06,0.007
Ap1s2,952.697,0.243,0.007
Pag1,327.962,0.324,0.007
Dyrk1b,1464.483,0.144,0.007
Snrnp200,16553.417,-0.075,0.007
Naa16,675.617,-0.262,0.007
Zfp764,460.116,-0.219,0.007
Cdk13,4792.062,0.114,0.007
Thbs4,910.248,0.489,0.007
Dtna,1186.67,0.17,0.007
Dusp19,619.658,0.266,0.007
Pcnt,2238.715,0.16,0.007
9030624G23Rik,884.569,-0.199,0.007
Dpyd,968.579,-0.189,0.007
Ccdc23,1292.513,0.175,0.007
Rxrg,94.686,-0.481,0.007
Itgb8,2505.053,-0.159,0.007
Jarid2,1388.169,0.145,0.007
Gtpbp8,875.492,0.212,0.008
Zfp628,915.111,0.172,0.008
Slc5a6,1450.02,-0.146,0.008
Sfn,219.711,-0.324,0.008
Pnrc2,7233.56,0.094,0.008
Fam134a,5675.335,-0.12,0.008
Pcdhga10,1040.104,-0.208,0.008
Hmgb1,16637.419,0.094,0.008
Tslp,93.602,0.576,0.008
Ngly1,3798.382,0.117,0.008
Pmm1,3095.614,-0.138,0.008
Pramef8,2381.569,-0.13,0.008
Zfp644,2616.371,0.135,0.008
Dph5,707.757,-0.212,0.008
Pfdn4,1148.271,-0.178,0.008
Slc25a14,350.777,-0.292,0.008
Calu,82647.663,0.069,0.008
Fbxl18,606.774,-0.195,0.008
Alg14,1938.576,0.16,0.008
Tspan31,8935.498,-0.083,0.008
Parn,4592.606,-0.111,0.008
Ube2l6,4219.821,-0.139,0.008
Zbtb46,250.124,-0.308,0.008
Ldlrad3,1948.711,-0.127,0.008
Lrrc51,473.165,-0.292,0.008
Fam33a,539.082,0.209,0.008
Ppid,1669.385,-0.148,0.008
4933439C10Rik,358.476,-0.275,0.008
Nsmce4a,2416.506,-0.11,0.008
Snx3,10014.921,0.088,0.008
Fam113b,186.811,0.352,0.008
2900076A07Rik,143.453,0.358,0.008
Mecr,1335.279,0.153,0.008
Snrnp25,880.216,0.196,0.008
A230072C01Rik,276.714,0.295,0.008
Slc39a6,7017.427,-0.098,0.008
Tgfb1i1,4481.296,-0.134,0.008
Ptov1,8032.095,0.09,0.008
Snap47,6152.225,0.097,0.008
Nlgn3,58.776,-0.574,0.008
Arid1a,7364.019,0.135,0.008
Tmem128,2189.022,-0.147,0.008
Zbtb17,1449.739,-0.153,0.008
Zfp560,682.473,-0.195,0.008
Acbd5,5833.208,-0.103,0.008
2700094K13Rik,1250.629,0.164,0.008
Cd59a,3671.282,0.106,0.008
3110002H16Rik,2163.506,0.123,0.008
Gpx7,1645.75,0.151,0.008
Emb,49050.747,-0.075,0.008
Spa17,143.437,-0.372,0.008
5730508B09Rik,714.865,0.178,0.008
Gyg,5235.86,0.088,0.008
Ccdc141,114.203,0.487,0.008
E130008D07Rik,67.452,0.481,0.008
Tmem48,1763.204,-0.123,0.008
Arhgap5,5217.452,0.152,0.008
Puf60,7082.32,-0.081,0.008
Sfrs18,4606.004,0.123,0.008
Cd36,47623.298,0.133,0.008
Ubr5,27133.392,-0.129,0.008
Ccdc21,1642.491,0.147,0.008
Glis3,3274.057,-0.151,0.008
Sh2b2,673.98,0.218,0.008
Atpif1,6346.751,0.116,0.008
Nek4,1132.785,-0.163,0.008
Piga,667.567,0.223,0.008
Micu1,6285.468,0.096,0.009
Dbndd2,1059.464,0.171,0.009
Rbp1,746.207,0.252,0.009
D6Mm5e,67.85,0.54,0.009
Klf12,193.547,0.451,0.009
Nckipsd,1453.374,-0.167,0.009
2700081O15Rik,3002.574,-0.117,0.009
Zc3h13,3770.661,0.121,0.009
Heca,2112.372,-0.12,0.009
Zfp60,1671.044,0.157,0.009
Atxn7,2218.805,-0.138,0.009
Mto1,894.954,0.187,0.009
Ilkap,1991.574,0.118,0.009
BC016423,3198.157,0.166,0.009
Acyp1,858.894,0.183,0.009
Ap1s1,7205.974,0.1,0.009
Ppard,6096.499,-0.106,0.009
Lrrn4cl,1656.175,0.193,0.009
Ddx52,2874.951,-0.105,0.009
Pum1,8580.754,0.074,0.009
Ddx31,732.932,0.196,0.009
Lrrc40,2363.638,-0.122,0.009
Phf13,4059.84,-0.094,0.009
Angel1,548.01,-0.199,0.009
Gatad2b,2030.049,0.162,0.009
Nemf,3933.629,-0.097,0.009
Ebf1,3998.66,-0.124,0.009
Cxcl3,176.745,0.535,0.009
Uggt1,11102.539,0.077,0.009
Fam57a,216.057,0.33,0.009
Ppp3r1,12925.621,0.097,0.009
E130303B06Rik,479.518,-0.209,0.009
Cpeb3,1036.764,-0.195,0.009
Tada2a,1154.579,0.159,0.009
Ptger1,516.108,0.234,0.009
Btf3,20609.411,0.072,0.01
Taf1d,1587.354,0.153,0.01
Inppl1,8141.202,0.092,0.01
Phf21a,4985.433,0.094,0.01
Selenbp1,3492.426,-0.132,0.01
Rbm14,2588.562,0.126,0.01
Zfp236,2760.894,0.144,0.01
