Symbol,baseMean,log2FoldChange,padj
Nup50,3741.902,-0.146,0.0
Sdc2,14875.548,-0.142,0.0
2510006D16Rik,3199.013,0.127,0.0
Pigc,2034.218,-0.173,0.0
Gng8,285.332,-0.493,0.0
Atrx,9641.925,0.192,0.0
Faah,346.19,-0.367,0.0
Igsf10,4880.331,0.235,0.0
Pdia5,1573.82,0.217,0.0
Bag2,1890.003,-0.229,0.0
Gm216,210.537,-0.564,0.0
Cnot7,3221.874,-0.189,0.0
Nufip1,1106.774,0.241,0.0
Trak1,5780.918,-0.159,0.0
Calu,82647.663,0.102,0.0
Hace1,1256.091,-0.213,0.0
Slc25a47,173.059,-0.564,0.0
Ccdc53,3741.17,0.178,0.0
Fancl,299.19,0.426,0.0
Dusp8,603.808,-0.338,0.0
Taok3,2482.575,-0.196,0.0
Kcnj2,580.759,-0.505,0.0
Pcdhb19,583.678,0.333,0.0
Rab11b,12509.364,0.108,0.0
Ppp2ca,19325.37,-0.079,0.0
Hmox2,6299.038,0.154,0.0
Tcf20,7358.256,0.121,0.0
Atn1,11124.758,0.18,0.0
Shfm1,6066.892,0.169,0.0
Serpina3g,656.232,0.376,0.0
Ppapdc3,342.359,-0.415,0.0
Arid4a,2021.03,-0.213,0.0
Mylip,1687.84,-0.215,0.0
Bri3bp,3384.838,-0.17,0.0
Wdr37,1742.301,0.205,0.0
Fam123b,2251.088,0.2,0.0
Gpd1l,2840.638,0.176,0.0
Fan1,1175.1,0.262,0.0
Hbegf,1756.107,0.291,0.0
Rab1,20509.095,-0.129,0.0
Eif2c2,4800.998,-0.351,0.0
Utp23,997.197,-0.229,0.0
B230118H07Rik,1742.055,-0.189,0.0
Flywch1,4297.684,0.163,0.0
Dock11,2355.444,-0.161,0.0
Dock9,1120.286,0.223,0.0
Phf7,585.015,0.28,0.0
Obfc1,1948.11,-0.172,0.0
Stx12,8525.979,0.14,0.0
Glo1,6356.721,-0.119,0.0
4930481A15Rik,124.992,-0.562,0.0
Tnfaip8,9248.406,-0.158,0.0
Ddx23,5292.521,0.145,0.0
Idh3b,6437.798,0.129,0.0
Zswim7,776.684,0.321,0.0
Tcof1,2990.993,0.185,0.0
Lsmd1,1337.107,0.24,0.0
Tjp1,10161.165,0.165,0.0
Ormdl1,775.845,-0.277,0.0
Rabl5,985.062,-0.275,0.0
Zbtb44,1640.137,0.223,0.0
Rab3d,3997.193,-0.136,0.0
Cdc14a,271.298,0.492,0.0
Clcn6,876.417,0.253,0.0
Cdc37l1,2778.272,-0.216,0.0
Sugp1,2614.949,0.186,0.0
Apol6,10704.341,0.149,0.0
Bcl2l1,5197.441,-0.142,0.0
Zfp182,556.918,-0.384,0.0
Lefty1,433.782,-0.4,0.0
Crls1,1785.974,0.203,0.0
Tmem127,11296.046,-0.093,0.0
Orc3,4552.868,-0.148,0.0
Sphk1,4133.412,0.167,0.0
Pigf,742.324,-0.345,0.0
Uso1,14374.804,0.107,0.0
Btbd9,2156.32,0.175,0.0
Ubap2,7375.32,0.153,0.0
Slc46a1,891.228,-0.223,0.0
Mkln1,6418.973,-0.132,0.0
Gnaq,8909.803,0.122,0.0
Rnf25,2142.191,0.184,0.0
Pmpca,9022.952,0.114,0.0
Adamtsl3,1254.385,0.307,0.0
Gramd1c,281.407,-0.444,0.0
Cluap1,947.55,-0.286,0.0
Cdc42ep4,5452.618,0.126,0.0
Ccdc120,269.803,0.445,0.0
Tspan9,5201.53,0.156,0.0
4833439L19Rik,8740.553,-0.122,0.0
Tbc1d22a,3802.317,-0.137,0.0
Cep135,460.332,0.367,0.0
Cnp,2467.236,-0.195,0.0
Mll1,6287.471,-0.424,0.0
Mpdz,5133.417,-0.128,0.0
Tmem86a,4350.903,-0.181,0.0
Cnn3,32658.946,0.099,0.0
Zfp180,1683.701,-0.228,0.0
Enpp3,218.016,-0.555,0.0
Baz2b,2095.44,0.189,0.0
Tm2d3,1623.499,-0.19,0.0
Lysmd3,1299.496,0.282,0.0
Taf12,1425.498,-0.21,0.0
Cbll1,1138.508,-0.233,0.0
Bmi1,5053.307,0.209,0.0
Ddx60,1592.76,-0.497,0.0
Usp45,1979.8,-0.165,0.0
Dock7,14330.284,0.133,0.0
Med31,786.632,-0.261,0.0
Tnks,5502.255,0.175,0.0
Spry1,724.469,0.372,0.0
Tppp,296.783,-0.459,0.0
Alad,1622.349,0.184,0.0
Ccdc90a,5065.124,0.149,0.0
Ssbp4,5263.889,0.171,0.0
Fkbp15,4881.815,-0.144,0.0
Aacs,5802.166,0.144,0.0
2-Sep,22164.501,0.113,0.0
Ubn1,4109.808,-0.144,0.0
Hspe1,4569.271,-0.163,0.0
Usp8,9849.693,0.098,0.0
Prrg1,1101.072,-0.373,0.0
Polr3gl,2104.838,-0.155,0.0
Zdhhc5,10269.627,0.133,0.0
Rpp14,1697.438,0.197,0.0
Nat10,1943.545,-0.203,0.0
Cbl,2555.37,-0.305,0.0
Sptlc3,2305.575,0.277,0.0
Ablim2,197.976,-0.512,0.0
Camk4,3367.422,0.268,0.0
Pank2,3564.523,0.154,0.0
Ap3b1,7435.97,0.119,0.0
Kif24,150.202,0.55,0.0
Btbd7,4416.657,0.142,0.0
D330023K18Rik,230.26,0.443,0.0
Bptf,8086.678,0.21,0.0
Leng8,4358.492,-0.187,0.0
Btrc,2451.054,-0.155,0.0
H2-T22,212.492,-0.473,0.0
Acot7,5599.983,0.166,0.0
Slco3a1,4748.849,0.161,0.0
Gtpbp1,3878.774,0.153,0.0
Phax,2380.506,0.171,0.0
Lrrc42,2917.748,0.171,0.0
Pde10a,1212.735,0.256,0.0
Camta1,727.903,0.33,0.0
Pag1,327.962,0.454,0.0
Sypl,7117.164,-0.121,0.0
Gpr155,383.451,-0.387,0.0
Rtn3,22687.08,-0.089,0.0
Pex12,1093.302,-0.23,0.0
Ppm1l,293.324,-0.432,0.0
Gpr137b-ps,1254.487,0.31,0.0
Naa25,2741.259,0.161,0.0
Tufm,4591.861,-0.132,0.0
Txn1,22987.596,-0.128,0.0
Rgag4,541.72,-0.289,0.0
Zfand6,5070.758,-0.184,0.0
Ldlrap1,2645.471,0.167,0.0
Ccdc61,699.098,0.308,0.0
Pdk3,3900.429,-0.138,0.0
Acat2,1592.088,0.187,0.0
Zfp764,460.116,-0.302,0.0
Plekhn1,1383.852,-0.271,0.0
Klf9,7848.749,-0.127,0.0
Mfap2,1440.953,0.251,0.0
Ift88,1171.642,-0.239,0.0
Slc25a32,857.73,0.239,0.0
Phf8,3758.747,-0.127,0.0
Slc9a9,221.047,-0.467,0.0
Cox8a,17374.558,-0.126,0.0
Pacs1,7427.595,0.166,0.0
Mllt10,2862.592,0.147,0.0
Nek8,1381.713,0.191,0.0
2610507B11Rik,17845.278,0.112,0.0
2810008M24Rik,4899.062,-0.17,0.0
Polr3a,1910.644,0.211,0.0
Rdbp,2471.932,-0.174,0.0
Rbm5,7199.414,-0.131,0.0
Usp36,2030.751,-0.184,0.0
Gm4944,1457.577,-0.237,0.0
Gyk,2103.488,0.236,0.0
Olfml1,1390.754,0.252,0.0
Arhgap24,2512.988,0.145,0.0
Acvr2a,1100.296,0.252,0.0
Cab39l,6746.483,0.176,0.0
Adnp2,3016.844,-0.169,0.0
4930572J05Rik,244.143,-0.393,0.0
Dusp6,711.7,0.355,0.0
Rai1,5936.035,0.173,0.0
Bcor,3330.911,0.167,0.0
Cgrrf1,1937.197,0.166,0.0
Nthl1,730.923,-0.311,0.0
Ccdc93,3169.681,-0.174,0.0
Ppp5c,3438.488,-0.131,0.0
Avpr1a,4138.016,-0.161,0.0
2810004N23Rik,1664.765,-0.173,0.0
Ankrd49,943.298,0.253,0.0
Rala,3776.058,0.165,0.0
Dnpep,5141.932,0.139,0.0
Foxc2,1115.764,-0.24,0.0
C2cd2l,1540.012,-0.182,0.0
Ccnj,329.483,0.378,0.0
Abhd8,3073.27,-0.198,0.0
Bard1,114.812,0.51,0.0
Ppp4c,4825.28,0.144,0.0
Slc22a15,919.512,0.298,0.0
Gm9776,587.386,0.265,0.0
Sun2,9399.933,-0.153,0.0
Rpp38,495.141,-0.292,0.0
Zfp874b,494.883,-0.368,0.0
Magohb,469.522,0.408,0.0
Pcdhga4,1591.566,-0.241,0.0
Lrrc8e,777.3,0.295,0.0
Aim1,2330.278,-0.169,0.0
Tmco7,786.483,0.264,0.0
Mllt6,4164.109,-0.135,0.0
Gm14436,396.653,-0.431,0.0
AA987161,840.143,-0.299,0.0
Fkbp1a,13167.922,0.129,0.0
Kctd15,2319.552,-0.203,0.0
Lysmd4,1325.113,-0.241,0.0
Gm11974,570.821,0.309,0.0
Acot2,765.013,0.271,0.0
2210404O09Rik,447.263,0.348,0.0
Col9a3,1631.361,-0.26,0.0
Parp9,4803.541,-0.243,0.0
Rsu1,8086.097,0.144,0.0
Plekhm2,4225.104,0.156,0.0
Tmem62,863.639,0.268,0.0
Camsap3,168.995,0.548,0.0
Nudt9,4796.029,0.136,0.0
Exog,709.131,-0.273,0.0
Metap1,3961.734,0.134,0.0
Gm561,510.798,-0.319,0.0
Olfm2,194.191,-0.545,0.0
Sc5d,3192.69,-0.135,0.0
Sip1,554.92,0.31,0.0
Kctd12b,1494.414,0.209,0.0
Cmbl,254.37,-0.454,0.0
Trim8,3756.899,0.13,0.0
Map1lc3a,9699.575,-0.138,0.0
Wapal,6672.168,0.122,0.0
Dusp16,2027.45,-0.156,0.0
Ndufb2,1736.816,-0.285,0.0
Rg9mtd3,596.57,-0.277,0.0
Cdh23,210.677,0.534,0.0
Oxsr1,4928.017,0.127,0.0
Oas1c,693.659,-0.279,0.0
Mid1ip1,2914.731,0.175,0.0
Cenpq,440.789,0.406,0.0
A130010J15Rik,1481.155,0.217,0.0
Cdc42ep1,5995.318,0.127,0.0
Nlgn2,8069.462,0.111,0.0
Ccdc77,523.375,-0.289,0.0
Ap4m1,899.214,-0.267,0.0
Slc46a3,249.872,-0.445,0.0
Zfp418,167.655,-0.574,0.0
Cecr5,434.659,0.335,0.0
Cops3,5286.596,0.162,0.0
Tob1,6931.157,-0.135,0.0
Ermp1,2847.049,-0.182,0.0
Aip,4393.092,-0.183,0.0
Dak,2010.932,-0.187,0.0
Rffl,1364.685,0.213,0.0
Slc29a3,2374.14,-0.16,0.0
Arfgef1,7661.501,0.155,0.0
Hist1h4i,134.796,0.567,0.0
Zfp644,2616.371,0.184,0.0
Sord,6012.082,0.14,0.0
Gadd45gip1,1567.695,-0.22,0.0
Pcgf5,772.924,-0.309,0.0
Gsta4,3518.549,0.2,0.0
Arhgdig,172.368,0.533,0.0
Sh3rf2,182.809,0.511,0.0
Rad9b,351.527,-0.36,0.0
Zfp758,818.27,-0.403,0.0
Zfp846,692.22,-0.323,0.0
Rpp30,752.992,0.268,0.0
Plekha8,984.925,-0.198,0.0
Bad,2451.332,0.194,0.0
Rnf138,1270.104,0.298,0.0
Isy1,1534.805,0.204,0.0
Ccdc50,11438.092,0.147,0.0
Slc12a6,3765.886,0.138,0.0
Nkrf,540.938,0.324,0.0
Tlr8,219.754,0.404,0.0
Dync1h1,40137.009,-0.286,0.0
1110018J18Rik,1484.158,-0.191,0.0
Atp6v0c,798.172,-0.342,0.0
Sipa1,1145.681,-0.257,0.0
Tnpo2,10151.928,0.112,0.0
Klf3,4110.824,0.15,0.0
Rnf130,3661.84,0.172,0.0
Tiprl,3304.82,-0.153,0.0
Gm17762,227.311,0.427,0.0
Senp6,6036.231,0.123,0.0
Pstpip1,251.025,0.425,0.0
Dusp3,3083.77,0.17,0.0
Ebf1,3998.66,-0.171,0.0
Ptpn4,1868.993,-0.295,0.0
Ppp1r10,2272.703,-0.192,0.0
Ube2g1,5052.463,0.174,0.0
Arhgap17,2114.582,0.167,0.0
Slc27a1,2150.003,0.19,0.0
Dclre1c,944.109,-0.259,0.0
Mbnl2,17226.543,0.116,0.0
Cdk16,11586.314,-0.146,0.0
Mlxipl,244.78,-0.381,0.0
Ghdc,2270.833,-0.162,0.0
Lass2,16884.009,0.104,0.0
Mpv17l,545.858,0.282,0.0
Hcfc1r1,10797.615,-0.136,0.0
Rcl1,1378.992,-0.179,0.0
Rnft1,3231.675,-0.163,0.0
Ripk3,2595.001,-0.135,0.0
AU041133,392.003,-0.453,0.0
Fbxl14,1824.751,0.177,0.0
Tbcel,5955.727,-0.125,0.0
Reep5,24733.175,0.11,0.0
Gli2,192.728,-0.455,0.0
Tmbim6,48080.756,-0.088,0.0
Manba,2966.035,0.168,0.0
Ndufs7,3686.943,-0.165,0.0
Slc16a10,631.912,-0.293,0.0
Htra2,2548.408,0.15,0.0
Nhs,1139.881,0.235,0.0
Tbc1d17,3920.173,-0.122,0.0
Tmem5,5111.735,-0.117,0.0
Cbx3,9554.54,0.187,0.0
Myd88,4999.57,-0.127,0.0
Lrrc47,3270.029,0.124,0.0
Wdr11,4460.568,-0.144,0.0
Zfand2b,1149.428,0.274,0.0
Gtpbp2,3827.552,-0.146,0.0
Mpnd,4552.018,-0.156,0.0
Gm5643,252.155,0.393,0.0
Itch,5889.967,0.123,0.0
Ypel1,330.693,-0.326,0.0
Eng,771.283,-0.284,0.0
E430018J23Rik,656.023,-0.26,0.0
Arhgef40,10767.211,-0.11,0.0
Rpap3,2615.649,0.149,0.0
Dhcr7,1458.3,0.225,0.0
Afg3l2,6529.461,0.109,0.0
St3gal1,7685.022,-0.127,0.0
H2afy,4910.17,-0.114,0.0
Dlg2,172.663,-0.47,0.0
Ankrd54,1492.509,0.212,0.0
Zwint,5892.919,0.137,0.0
Spink5,3991.568,-0.356,0.0
Cog6,3688.229,-0.128,0.0
Hdlbp,63331.976,0.083,0.0
4930503L19Rik,511.394,0.313,0.0
Zfp868,552.219,0.304,0.0
Sap18,1711.38,-0.228,0.0
Pex13,5757.984,-0.139,0.0
Mapk3,23793.718,0.097,0.0
Zfp341,228.04,-0.492,0.0
Dom3z,1372.35,0.253,0.0
Slc25a35,1051.131,0.218,0.0
Fam176b,3999.532,-0.199,0.0
Tsnax,9741.654,-0.115,0.0
Rab30,1793.873,-0.209,0.0
A2m,555.678,-0.418,0.0
Zfp784,231.423,0.443,0.0
Zfp608,2390.896,-0.165,0.0
Cebpd,16665.893,-0.194,0.0
Pcbp1,11439.481,-0.106,0.0
Ccdc114,137.052,-0.495,0.0
2810032G03Rik,190.331,-0.488,0.0
Nfu1,3293.629,0.157,0.0
Atp7a,4797.962,-0.169,0.0
Mea1,4357.432,0.141,0.0
E330016A19Rik,199.255,-0.395,0.0
Sergef,482.942,0.346,0.0
Rhbdd3,971.738,0.233,0.0
Zfp191,2104.219,0.177,0.0
9130023H24Rik,758.902,-0.262,0.0
Zfp946,825.195,0.295,0.0
Dad1,8087.58,-0.125,0.0
Spnb2,45645.485,-0.147,0.0
Gm20257,215.557,0.575,0.0
Gm13889,142.736,-0.533,0.0
Fem1a,2762.824,0.16,0.0
Lmtk2,2487.014,-0.177,0.0
Mdn1,2115.219,0.295,0.0
Chpt1,7768.828,-0.319,0.0
Fndc4,323.18,-0.35,0.0
Nup88,5231.921,0.121,0.0
Grtp1,132.486,-0.55,0.0
Slc9a1,6178.551,-0.172,0.0
Brd3,5297.728,0.127,0.0
Klf7,447.258,-0.369,0.0
Arv1,320.582,0.387,0.0
Pcnp,10647.734,-0.115,0.0
Gm5177,406.366,-0.367,0.0
Bmp5,808.707,0.309,0.0
Ell2,8300.197,-0.163,0.0
Mto1,894.954,-0.243,0.0
1110008J03Rik,428.136,-0.287,0.0
Ranbp6,2136.699,-0.181,0.0
Alkbh8,645.535,0.297,0.0
Thoc2,5526.046,-0.175,0.0
Fn1,3038986.341,-0.136,0.0
Tsc2,6469.017,0.134,0.0
2310003C23Rik,3957.308,-0.13,0.0
Utp3,3073.304,0.159,0.0
2310061J03Rik,832.991,0.27,0.0
Gga1,5688.69,-0.129,0.0
Dnalc1,2616.254,-0.161,0.0
Rab14,14188.824,0.1,0.0
Zfp184,149.526,0.563,0.0
Stard6,311.637,-0.398,0.0
Rod1,6102.659,0.2,0.0
Skp2,378.059,0.361,0.0
Arl10,398.411,-0.412,0.0
Frrs1,1310.476,-0.196,0.0
Tmem147,3674.681,0.136,0.0
Ankrd9,383.346,-0.395,0.0
Ppp6r1,8355.879,0.127,0.0
Stag2,8783.773,0.134,0.0
A530016L24Rik,2181.483,-0.254,0.0
Sfrs18,4606.004,0.161,0.0
Bcl7b,1954.794,0.177,0.0
Renbp,301.091,0.357,0.0
2700060E02Rik,11632.086,0.089,0.0
1700056E22Rik,120.238,0.575,0.0
Cdyl2,867.793,0.251,0.0
Usmg5,5097.527,0.188,0.0
Serpinb9b,1335.812,0.323,0.0
Fance,1273.1,0.212,0.0
1500031L02Rik,976.752,-0.258,0.0
Pi4kb,4573.648,-0.105,0.0
Ankra2,1456.043,-0.203,0.0
Pias4,1619.955,-0.194,0.0
Mgmt,2958.959,-0.162,0.0
Trpc4ap,14598.139,0.082,0.0
Rhoc,16991.58,0.12,0.0
Slc25a36,4780.415,-0.17,0.0
Fam169b,117.172,0.553,0.0
Snx8,1115.428,0.196,0.0
Stard3nl,2195.352,-0.173,0.0
Sirt4,604.476,-0.258,0.0
Glcci1,1329.677,0.226,0.0
Optn,3179.91,0.162,0.0
1-Sep,224.746,-0.471,0.0
Pcdhgb1,753.573,-0.26,0.0
Aff2,653.276,0.306,0.0
Pcbp3,1513.205,0.192,0.0
Fiz1,1724.383,0.184,0.0
Sdcbp,29012.322,-0.109,0.0
Bbs1,1005.797,-0.216,0.0
Mfsd8,2078.298,-0.177,0.0
Gnal,325.342,-0.343,0.0
Dcun1d1,3119.593,0.173,0.0
Krtcap2,4087.589,-0.164,0.0
Pbld2,113.209,-0.501,0.0
Ctnnal1,1533.338,0.2,0.0
Fam53c,4784.593,0.136,0.0
Psmd11,9062.45,-0.12,0.0
Crtc3,2964.466,0.14,0.0
Ddx18,3450.161,0.125,0.0
Ndufaf1,1206.55,0.209,0.0
Copb2,24282.016,0.079,0.0
Ambra1,4404.691,0.127,0.0
Fancc,1548.227,-0.196,0.0
Flywch2,274.578,0.376,0.0
Dctpp1,774.396,0.253,0.0
Sdccag3,3896.11,0.131,0.0
Fbxo10,1552.137,-0.212,0.0
Dpy30,1509.421,-0.189,0.0
Zfp937,1317.0,-0.202,0.0
Gm14325,943.133,0.255,0.0
Fes,947.958,0.237,0.0
Gng12,28969.265,-0.098,0.0
Narfl,1386.838,-0.203,0.0
Gphn,3141.791,-0.147,0.0
Thrsp,226.796,-0.525,0.0
Golga2,9333.746,0.121,0.0
Apbb2,4271.19,0.163,0.0
1700019G17Rik,144.339,0.573,0.0
Rngtt,1434.373,-0.235,0.0
1110001A16Rik,1343.314,0.154,0.0
Utp14b,144.534,-0.511,0.0
Irf5,340.03,-0.353,0.0
Ttc17,3642.775,-0.126,0.0
Gm16845,257.09,0.428,0.0
Snx12,2893.188,0.148,0.0
Tmem55b,4213.121,-0.116,0.0
Abhd10,638.775,0.265,0.0
Txnl4a,9063.872,0.098,0.0
Xpnpep2,323.69,-0.511,0.0
Emx2,1143.37,0.225,0.0
Stxbp5,1520.495,-0.196,0.0
Pxmp3,3382.131,0.192,0.0
Aars2,925.01,-0.255,0.0
Dcaf12,4583.032,-0.129,0.0
Atp1b3,8381.359,-0.129,0.0
Rell1,1473.626,0.175,0.0
0610010K14Rik,2406.561,-0.189,0.0
Stub1,5805.126,0.113,0.0
Wnt5b,381.074,-0.425,0.0
Nf1,4779.417,0.209,0.0
Me3,464.493,0.374,0.0
D130017N08Rik,324.39,0.373,0.0
Hnrpdl,7057.471,0.142,0.0
Rab5c,16961.95,0.112,0.0
Sec24a,2532.635,-0.167,0.0
2810002N01Rik,2195.061,0.192,0.0
Axin2,313.152,0.409,0.0
Fzd7,3325.569,-0.148,0.0
Col24a1,186.729,0.531,0.0
Ppl,361.165,0.387,0.0
Sirt6,1212.581,-0.188,0.0
Psd,270.186,-0.398,0.0
Iqce,1918.123,-0.188,0.0
Atf5,8272.975,-0.112,0.0
Prdm5,1244.266,-0.218,0.0
Ttc3,10598.993,0.126,0.0
Ahrr,258.842,-0.477,0.0
A330035P11Rik,380.844,-0.331,0.0
Pgf,124.154,-0.473,0.0
Eif1a,10057.578,0.133,0.0
Vps26b,6120.767,-0.107,0.0
Mtfr1,3382.274,-0.138,0.0
Mepce,3033.136,-0.141,0.0
Ypel2,1425.962,-0.176,0.0
Tmem214,5877.276,0.115,0.0
Recql5,1595.536,-0.194,0.0
Ciao1,3748.654,-0.131,0.0
Trim24,3665.402,0.112,0.0
Atg4c,1281.775,-0.207,0.0
Plk3,419.591,0.319,0.0
Esyt2,9949.968,-0.136,0.0
Calr3,441.778,-0.391,0.0
9130011J15Rik,6734.688,-0.134,0.0
Irgq,5661.165,-0.117,0.0
2610002J02Rik,2843.72,-0.19,0.0
Zfp68,3809.112,0.122,0.0
Capza1,16489.819,-0.091,0.0
Per1,4074.398,-0.201,0.0
Gnl1,7631.656,0.117,0.0
Mettl21d,549.9,-0.264,0.0
Ddx11,307.676,0.432,0.0
Ythdf3,5976.444,0.151,0.0
Il7,841.97,-0.235,0.0
Stk38l,5695.014,0.147,0.0
Zik1,404.952,0.403,0.0
1300018I17Rik,1128.486,0.212,0.0
Trabd,2919.721,0.133,0.0
Xrcc6bp1,223.337,-0.467,0.0
Vps72,2897.422,0.145,0.0
Fam179b,2434.347,-0.185,0.0
Edc4,4612.522,0.111,0.0
Metrn,1085.193,0.262,0.0
1810043G02Rik,1142.209,0.23,0.0
Fgf1,198.386,-0.459,0.0
Fnbp4,3347.666,0.174,0.0
Scamp3,4835.567,0.128,0.0
Hoxa2,290.019,0.398,0.0
Dgkh,181.833,0.56,0.0
Traf3ip3,118.208,0.575,0.0
Wdr60,1716.5,0.17,0.0
Dmap1,1424.927,0.202,0.0
Tmem138,714.025,0.262,0.0
Kng2,107.262,0.498,0.0
Cmtm6,4800.623,-0.138,0.0
Rbm12b,197.1,-0.57,0.0
Ubxn8,1149.137,0.239,0.0
Cc2d2a,4598.674,0.139,0.0
Cep76,1193.286,0.241,0.0
Sgsm3,1068.56,-0.217,0.0
Fam154b,117.437,-0.522,0.0
Pigo,862.022,0.227,0.0
Aup1,5643.894,-0.154,0.0
Mppe1,802.621,0.244,0.001
Gtf2ird2,732.77,0.25,0.001
Wdfy1,1539.19,-0.245,0.001
2810405K02Rik,4125.185,-0.177,0.001
Glg1,21602.678,-0.098,0.001
Dap3,4986.811,0.104,0.001
Dgke,907.666,0.266,0.001
Lamtor2,3499.534,-0.145,0.001
Aftph,3349.279,-0.132,0.001
Sbk1,1328.108,0.164,0.001
Lsm6,1396.723,0.167,0.001
Adamts3,207.345,0.554,0.001
Atp5g2,11114.186,0.091,0.001
Gpn1,1332.5,-0.196,0.001
Mblac1,168.136,0.514,0.001
Rnf7,4313.673,-0.138,0.001
Acta2,30970.987,0.307,0.001
Ralb,3294.154,-0.133,0.001
Gpsm1,2067.125,0.169,0.001
6430548M08Rik,672.918,-0.265,0.001
Plcg1,7915.758,0.103,0.001
Def6,2453.547,-0.163,0.001
Pkn3,252.805,0.428,0.001
Slc22a3,201.692,0.469,0.001
Fam98c,495.773,0.284,0.001
Crebzf,2303.943,-0.187,0.001
Dstyk,4912.228,0.128,0.001
Mcm8,276.954,0.37,0.001
Antxr2,6001.777,-0.133,0.001
Nrip2,228.579,0.43,0.001
Arhgef11,6136.342,0.122,0.001
Yy1,3787.439,-0.169,0.001
D10Wsu52e,10792.537,0.084,0.001
Vamp8,3589.458,0.152,0.001
Ppp1r1b,235.249,-0.452,0.001
Mgat1,10984.364,0.105,0.001
Myef2,1418.74,0.221,0.001
Snai2,3453.853,-0.196,0.001
Cdc25b,1244.997,0.215,0.001
Pex11b,2975.552,0.143,0.001
Usp34,10750.336,0.267,0.001
1110002N22Rik,623.251,0.265,0.001
Fam124a,947.408,-0.252,0.001
D230025D16Rik,3160.344,0.141,0.001
Pkn2,6044.494,0.111,0.001
Ppp6r3,7776.016,0.108,0.001
Fam82a2,2088.602,-0.178,0.001
Uhrf1bp1,2069.843,0.172,0.001
A830080D01Rik,699.032,-0.302,0.001
Slc6a17,265.577,-0.534,0.001
Klhl36,601.051,-0.309,0.001
Asb2,275.813,0.4,0.001
Adra2a,215.535,-0.484,0.001
Ski,17408.831,-0.107,0.001
Wdr90,764.003,0.263,0.001
Cep57l1,462.403,-0.328,0.001
Gng5,8562.411,-0.152,0.001
Dclre1a,1465.075,0.162,0.001
Phf23,3863.976,0.113,0.001
Jmjd7,516.609,0.342,0.001
Drap1,8226.142,0.117,0.001
Gm1943,892.399,-0.218,0.001
Txndc17,7997.785,0.104,0.001
Klf5,376.143,0.365,0.001
Ogg1,1137.894,0.179,0.001
Zfp963,290.438,-0.389,0.001
Syde2,362.289,0.294,0.001
Zbtb41,3213.888,0.169,0.001
Zfp385b,240.708,0.385,0.001
Stard3,1468.07,0.194,0.001
Wdr85,1382.78,0.178,0.001
Hoxa3,123.264,-0.572,0.001
Nfatc3,7782.562,-0.111,0.001
Elp2,7675.864,0.104,0.001
Rnf128,258.978,0.473,0.001
Keap1,7033.29,-0.105,0.001
Pcbd1,224.095,-0.434,0.001
Aasdhppt,1721.276,-0.247,0.001
Fbxl20,9204.371,0.121,0.001
2210408F21Rik,482.465,0.276,0.001
Nif3l1,1964.024,-0.142,0.001
Rhot2,2456.506,-0.164,0.001
Zfp1,705.222,0.22,0.001
Micu1,6285.468,0.119,0.001
Taf1b,1822.013,0.19,0.001
Brsk1,1065.518,0.2,0.001
Chchd1,1461.007,-0.188,0.001
Zfp101,309.3,0.39,0.001
Ppfia4,153.719,-0.478,0.001
4930506M07Rik,215.681,-0.418,0.001
Pih1d1,1977.897,0.177,0.001
C030006K11Rik,1683.183,-0.2,0.001
Tpk1,277.395,-0.381,0.001
5430411K18Rik,3273.699,-0.167,0.001
Adcy3,3871.312,-0.118,0.001
Asxl2,3070.537,-0.153,0.001
Gm2a,61008.796,0.111,0.001
Phactr4,2649.964,0.19,0.001
Zcchc3,274.986,-0.361,0.001
Osgin2,3301.035,-0.182,0.001
Acadm,12007.838,0.105,0.001
2500003M10Rik,8230.227,-0.097,0.001
2310009A05Rik,362.288,-0.379,0.001
Eif2ak2,9270.111,-0.16,0.001
Fastk,4065.483,0.151,0.001
Snx25,2271.73,0.158,0.001
Suv420h1,3001.78,0.159,0.001
Zfr,9279.024,0.111,0.001
Dctn1,12602.021,0.108,0.001
Dlg1,12173.521,-0.095,0.001
Mpzl2,143.505,0.429,0.001
Urgcp,4940.354,-0.104,0.001
1110038F14Rik,1731.216,0.177,0.001
Zbtb37,416.424,-0.362,0.001
Cno,837.924,-0.276,0.001
Tmem126b,1225.175,-0.189,0.001
Fam160b2,2159.052,-0.136,0.001
Fnip2,2009.244,-0.207,0.001
Sirt1,952.531,0.218,0.001
Nsf,3994.544,0.109,0.001
Alg8,662.569,0.293,0.001
Brms1l,2968.461,0.137,0.001
9330020H09Rik,135.459,0.529,0.001
Sh3bp5l,2765.007,0.151,0.001
Mat2a,14151.396,0.116,0.001
BC057079,2558.72,0.162,0.001
Fam161a,356.377,0.378,0.001
Pcp4l1,3298.582,0.139,0.001
Mettl11a,2160.754,0.166,0.001
Hbxip,3222.478,-0.158,0.001
Cpd,13990.884,-0.122,0.001
Mical1,2014.025,0.186,0.001
Alyref,1266.534,0.172,0.001
Sec16a,12586.049,-0.129,0.001
Golm1,1940.676,0.161,0.001
Fibin,596.605,-0.4,0.001
Nav2,1866.859,-0.26,0.001
Wdr73,944.697,0.194,0.001
Atp6v1c1,4514.772,-0.131,0.001
Stip1,9839.624,0.091,0.001
Pdgfrl,632.7,0.322,0.001
Rab3il1,1006.154,-0.195,0.001
Yes1,1806.023,0.163,0.001
Nrd1,12455.932,0.08,0.001
